#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO:0023035	CD40 signaling pathway	2	10	1.97	0.0132	9606.ENSP00000332049,9606.ENSP00000361359	CD86,CD40
GO:0033007	Negative regulation of mast cell activation involved in immune response	2	10	1.97	0.0132	9606.ENSP00000378856,9606.ENSP00000391592	LGALS9,PTPN6
GO:2000563	Positive regulation of CD4-positive, alpha-beta T cell proliferation	2	10	1.97	0.0132	9606.ENSP00000324890,9606.ENSP00000378856	CD28,LGALS9
GO:0050728	Negative regulation of inflammatory response	4	147	1.11	0.0134	9606.ENSP00000226730,9606.ENSP00000346671,9606.ENSP00000365380,9606.ENSP00000412237	IL2,FYN,FOXP3,IL10
GO:0051090	Regulation of DNA-binding transcription factor activity	6	436	0.81	0.0146	9606.ENSP00000312002,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000368538,9606.ENSP00000378856,9606.ENSP00000412237	HAVCR2,CD40,FOXP3,TNFRSF4,LGALS9,IL10
GO:0031399	Regulation of protein modification process	11	1560	0.52	0.0149	9606.ENSP00000011653,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000328207,9606.ENSP00000332049,9606.ENSP00000346671,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000391592,9606.ENSP00000489597	CD4,IL2,IFNG,CD80,TNFRSF18,CD86,FYN,CD40,FOXP3,PTPN6,PTPN11
GO:1901701	Cellular response to oxygen-containing compound	9	1057	0.6	0.0150	9606.ENSP00000264246,9606.ENSP00000312002,9606.ENSP00000332049,9606.ENSP00000339477,9606.ENSP00000346671,9606.ENSP00000370989,9606.ENSP00000380855,9606.ENSP00000412237,9606.ENSP00000485129	CD80,HAVCR2,CD86,ICOSLG,FYN,CD274,PDCD1LG2,IL10,LOC102723996
GO:2000320	Negative regulation of T-helper 17 cell differentiation	2	11	1.93	0.0151	9606.ENSP00000226730,9606.ENSP00000365380	IL2,FOXP3
GO:0048524	Positive regulation of viral process	3	62	1.36	0.0159	9606.ENSP00000011653,9606.ENSP00000324890,9606.ENSP00000378856	CD4,CD28,LGALS9
GO:0046598	Positive regulation of viral entry into host cell	2	12	1.89	0.0175	9606.ENSP00000011653,9606.ENSP00000378856	CD4,LGALS9
GO:0051094	Positive regulation of developmental process	10	1332	0.55	0.0177	9606.ENSP00000011653,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000378856,9606.ENSP00000412237	CD4,IL2,IFNG,CD80,CD28,CD86,CD40,FOXP3,LGALS9,IL10
GO:1901224	Positive regulation of NIK/NF-kappaB signaling	3	67	1.32	0.0193	9606.ENSP00000312002,9606.ENSP00000332049,9606.ENSP00000378856	HAVCR2,CD86,LGALS9
GO:0070372	Regulation of ERK1 and ERK2 cascade	5	299	0.89	0.0194	9606.ENSP00000011653,9606.ENSP00000312002,9606.ENSP00000378856,9606.ENSP00000391592,9606.ENSP00000489597	CD4,HAVCR2,LGALS9,PTPN6,PTPN11
GO:0032722	Positive regulation of chemokine production	3	71	1.3	0.0224	9606.ENSP00000229135,9606.ENSP00000312002,9606.ENSP00000378856	IFNG,HAVCR2,LGALS9
GO:0006909	Phagocytosis	4	173	1.04	0.0228	9606.ENSP00000346671,9606.ENSP00000478289,9606.ENSP00000478725,9606.ENSP00000481152	FYN,LOC102723407,IGHV3-16,IGHV3-43D
GO:0043433	Negative regulation of DNA-binding transcription factor activity	4	174	1.03	0.0232	9606.ENSP00000312002,9606.ENSP00000365380,9606.ENSP00000368538,9606.ENSP00000412237	HAVCR2,FOXP3,TNFRSF4,IL10
GO:0032732	Positive regulation of interleukin-1 production	3	73	1.28	0.0239	9606.ENSP00000229135,9606.ENSP00000312002,9606.ENSP00000378856	IFNG,HAVCR2,LGALS9
GO:0002903	Negative regulation of B cell apoptotic process	2	15	1.8	0.0248	9606.ENSP00000226730,9606.ENSP00000335062	IL2,PDCD1
GO:0032700	Negative regulation of interleukin-17 production	2	15	1.8	0.0248	9606.ENSP00000229135,9606.ENSP00000365380	IFNG,FOXP3
GO:0034116	Positive regulation of heterotypic cell-cell adhesion	2	15	1.8	0.0248	9606.ENSP00000412237,9606.ENSP00000477713	IL10,LCK
GO:0045348	Positive regulation of MHC class II biosynthetic process	2	15	1.8	0.0248	9606.ENSP00000229135,9606.ENSP00000412237	IFNG,IL10
GO:0050862	Positive regulation of T cell receptor signaling pathway	2	16	1.77	0.0274	9606.ENSP00000252483,9606.ENSP00000477713	NECTIN2,LCK
GO:0002890	Negative regulation of immunoglobulin mediated immune response	2	17	1.74	0.0305	9606.ENSP00000365380,9606.ENSP00000391592	FOXP3,PTPN6
GO:0002366	Leukocyte activation involved in immune response	4	190	0.99	0.0310	9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000312002,9606.ENSP00000365380	IL2,IFNG,HAVCR2,FOXP3
GO:0043123	Positive regulation of I-kappaB kinase/NF-kappaB signaling	4	191	0.99	0.0315	9606.ENSP00000011653,9606.ENSP00000346671,9606.ENSP00000361359,9606.ENSP00000378856	CD4,FYN,CD40,LGALS9
GO:0002830	Positive regulation of type 2 immune response	2	18	1.72	0.0334	9606.ENSP00000332049,9606.ENSP00000430950	CD86,IDO1
GO:0030220	Platelet formation	2	18	1.72	0.0334	9606.ENSP00000391592,9606.ENSP00000489597	PTPN6,PTPN11
GO:0032695	Negative regulation of interleukin-12 production	2	18	1.72	0.0334	9606.ENSP00000412237,9606.ENSP00000419085	IL10,TIGIT
GO:0002281	Macrophage activation involved in immune response	2	19	1.69	0.0364	9606.ENSP00000229135,9606.ENSP00000312002	IFNG,HAVCR2
GO:0030889	Negative regulation of B cell proliferation	2	19	1.69	0.0364	9606.ENSP00000412237,9606.ENSP00000497102	IL10,CTLA4
GO:0045953	Negative regulation of natural killer cell mediated cytotoxicity	2	19	1.69	0.0364	9606.ENSP00000312002,9606.ENSP00000378856	HAVCR2,LGALS9
GO:0071636	Positive regulation of transforming growth factor beta production	2	20	1.67	0.0396	9606.ENSP00000365380,9606.ENSP00000378856	FOXP3,LGALS9
GO:0032088	Negative regulation of NF-kappaB transcription factor activity	3	90	1.19	0.0401	9606.ENSP00000312002,9606.ENSP00000365380,9606.ENSP00000412237	HAVCR2,FOXP3,IL10
GO:0070374	Positive regulation of ERK1 and ERK2 cascade	4	213	0.94	0.0450	9606.ENSP00000011653,9606.ENSP00000312002,9606.ENSP00000378856,9606.ENSP00000489597	CD4,HAVCR2,LGALS9,PTPN11
GO:0035855	Megakaryocyte development	2	22	1.63	0.0464	9606.ENSP00000391592,9606.ENSP00000489597	PTPN6,PTPN11
GO:0045624	Positive regulation of T-helper cell differentiation	2	22	1.63	0.0464	9606.ENSP00000264246,9606.ENSP00000332049	CD80,CD86
GO:0060548	Negative regulation of cell death	8	1016	0.57	0.0484	9606.ENSP00000226730,9606.ENSP00000324890,9606.ENSP00000328207,9606.ENSP00000335062,9606.ENSP00000346671,9606.ENSP00000358470,9606.ENSP00000412237,9606.ENSP00000430950	IL2,CD28,TNFRSF18,PDCD1,FYN,VTCN1,IL10,IDO1
GO:0030168	Platelet activation	3	97	1.16	0.0486	9606.ENSP00000361359,9606.ENSP00000391592,9606.ENSP00000477713	CD40,PTPN6,LCK
GO:0032755	Positive regulation of interleukin-6 production	3	98	1.16	0.0499	9606.ENSP00000229135,9606.ENSP00000378856,9606.ENSP00000489597	IFNG,LGALS9,PTPN11
